Name	Year	Decade	Abilities	AbilitiesCount	Partnerships	PartnershipsCount	URL	ImageURL	localFilePath	NameCaps	PartnershipsCaps	AbilitiesCaps
Spider-Man	1962	1960	Superhuman strength, speed and agility,Ability to cling to most surfaces,Genius-level intellect,Precognitive Spider-sense,Utilizes web-shooters to shoot strong spider-web strings from wrists	5		0	https://en.wikipedia.org/wiki/Spider-Man	https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Spiderman50.jpg/250px-Spiderman50.jpg	./img.marvel_chars/701.jpg	SPIDER-MAN		SUPERHUMAN STRENGTH, SPEED AND AGILITY,ABILITY TO CLING TO MOST SURFACES,GENIUS-LEVEL INTELLECT,PRECOGNITIVE SPIDER-SENSE,UTILIZES WEB-SHOOTERS TO SHOOT STRONG SPIDER-WEB STRINGS FROM WRISTS
Spider-Man	2011	2010	Superhuman strength, speed, agility, stamina, reflexes and endurance,Ability to cling to most surfaces,Able to shoot very strong spider-web strings from wrists via web-shooters,Precognitive Spider-Sense,Venom blast,Camouflage	6		0	https://en.wikipedia.org/wiki/Spider-Man_(Miles_Morales)	https://upload.wikimedia.org/wikipedia/en/1/1f/Spider-man_NU.jpg	./img.marvel_chars/702.jpg	SPIDER-MAN		SUPERHUMAN STRENGTH, SPEED, AGILITY, STAMINA, REFLEXES AND ENDURANCE,ABILITY TO CLING TO MOST SURFACES,ABLE TO SHOOT VERY STRONG SPIDER-WEB STRINGS FROM WRISTS VIA WEB-SHOOTERS,PRECOGNITIVE SPIDER-SENSE,VENOM BLAST,CAMOUFLAGE
Spider-Man 2099	1992	1990	Superhuman strength, speed, agility, reflexes, durability, and hearing,Enhanced healing and health,Enhanced vision (telescopic and night-vision),Genius-level intelligence,Talons on fingers and toes that enable wall-crawling, act as weapons, and can be folded down,Organic webbing from forearms,Temporary-paralysis venom from fangs,Wears indestructible costume of unstable molecule fabric with air-foil that allows gliding	8		0	https://en.wikipedia.org/wiki/Spider-Man_2099	https://upload.wikimedia.org/wikipedia/en/thumb/e/e4/Sman2099.jpg/250px-Sman2099.jpg	./img.marvel_chars/703.jpg	SPIDER-MAN 2099		SUPERHUMAN STRENGTH, SPEED, AGILITY, REFLEXES, DURABILITY, AND HEARING,ENHANCED HEALING AND HEALTH,ENHANCED VISION (TELESCOPIC AND NIGHT-VISION),GENIUS-LEVEL INTELLIGENCE,TALONS ON FINGERS AND TOES THAT ENABLE WALL-CRAWLING, ACT AS WEAPONS, AND CAN BE FOLDED DOWN,ORGANIC WEBBING FROM FOREARMS,TEMPORARY-PARALYSIS VENOM FROM FANGS,WEARS INDESTRUCTIBLE COSTUME OF UNSTABLE MOLECULE FABRIC WITH AIR-FOIL THAT ALLOWS GLIDING
Spider-Man	2020	2020	a spider-sense and the ability to spray organic webbing from his hands. Uses his webbing as nets to both stun and capture his enemies	1		0	https://en.wikipedia.org/wiki/Spider-Man_Noir	https://upload.wikimedia.org/wikipedia/en/thumb/3/32/Spider-Man_Noir.png/250px-Spider-Man_Noir.png	./img.marvel_chars/704.png	SPIDER-MAN		A SPIDER-SENSE AND THE ABILITY TO SPRAY ORGANIC WEBBING FROM HIS HANDS. USES HIS WEBBING AS NETS TO BOTH STUN AND CAPTURE HIS ENEMIES
Spider-Woman	1977	1970		0		0	https://en.wikipedia.org/wiki/Spider-Woman	https://upload.wikimedia.org/wikipedia/en/thumb/2/26/Spider-Woman_v3_1.jpg/250px-Spider-Woman_v3_1.jpg	./img.marvel_chars/705.jpg	SPIDER-WOMAN		
Spider-Woman	2014	2010	Superhuman strength, speed, agility, stamina, reflexes and endurance,Ability to cling to most surfaces,Healing factor,Has spider-webbing device,Spider-Sense,Inter dimensional travel device	6	Spider-Man	1	https://en.wikipedia.org/wiki/Spider-Woman_(Gwen_Stacy)	https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Edge-of-spider-verse-1--100339.jpg/250px-Edge-of-spider-verse-1--100339.jpg	./img.marvel_chars/706.jpg	SPIDER-WOMAN	SPIDER-MAN	SUPERHUMAN STRENGTH, SPEED, AGILITY, STAMINA, REFLEXES AND ENDURANCE,ABILITY TO CLING TO MOST SURFACES,HEALING FACTOR,HAS SPIDER-WEBBING DEVICE,SPIDER-SENSE,INTER DIMENSIONAL TRAVEL DEVICE
Spider-Woman	1977	1970	Master spy,Superhuman strength, speed, durabilty, reflexes, and senses,Flight,Pheromone manipulation,Bio-electric energy projection,Wallcrawling	6		0	https://en.wikipedia.org/wiki/Spider-Woman_(Jessica_Drew)	https://upload.wikimedia.org/wikipedia/en/thumb/7/78/Spider-Woman_v1_1.png/250px-Spider-Woman_v1_1.png	./img.marvel_chars/707.png	SPIDER-WOMAN		MASTER SPY,SUPERHUMAN STRENGTH, SPEED, DURABILTY, REFLEXES, AND SENSES,FLIGHT,PHEROMONE MANIPULATION,BIO-ELECTRIC ENERGY PROJECTION,WALLCRAWLING
Spider-Woman	1998	1990	"Superhuman strength,speed,reflexes,agility,coordination,stamina,Ability to cling to solid surfaces,Psionic spider legs,webbing,Flight,Precognitive ""Spider sense"",Telepathy"	12		0	https://en.wikipedia.org/wiki/Spider-Woman_(Mattie_Franklin)	https://upload.wikimedia.org/wikipedia/en/d/da/Spiderwomanmattie.PNG	./img.marvel_chars/708.PNG	SPIDER-WOMAN		"SUPERHUMAN STRENGTH,SPEED,REFLEXES,AGILITY,COORDINATION,STAMINA,ABILITY TO CLING TO SOLID SURFACES,PSIONIC SPIDER LEGS,WEBBING,FLIGHT,PRECOGNITIVE ""SPIDER SENSE"",TELEPATHY"
Spike	2001	2000	Ability to generate bone spike projectiles	1		0	https://en.wikipedia.org/wiki/Spike_(Marvel_Comics)	https://None	N/A	SPIKE		ABILITY TO GENERATE BONE SPIKE PROJECTILES
Spiral	1985	1980	Multiple arms,Enhanced strength,Teleportation,Skilled in sorcery,Skilled hand-to-hand combatant and acrobat,Skilled in cybernetics and genetics,Metamorphosis	7	Mojo	1	https://en.wikipedia.org/wiki/Spiral_(comics)	https://upload.wikimedia.org/wikipedia/en/b/ba/Spiral_%28Marvel_character%29.PNG	./img.marvel_chars/710.PNG	SPIRAL	MOJO	MULTIPLE ARMS,ENHANCED STRENGTH,TELEPORTATION,SKILLED IN SORCERY,SKILLED HAND-TO-HAND COMBATANT AND ACROBAT,SKILLED IN CYBERNETICS AND GENETICS,METAMORPHOSIS
Spirit of '76	1977	1970	Brilliant athlete,Superb hand to hand combatant,As Spirit of '76 :,Wears a cloak made of an unknown bulletproof,fireproof material,As Captain America :,Carries a steel shield	7		0	https://en.wikipedia.org/wiki/Spirit_of_%2776_(Marvel_Comics)	https://upload.wikimedia.org/wikipedia/en/0/07/Spiritof76-comics.jpg	./img.marvel_chars/711.jpg	SPIRIT OF '76		BRILLIANT ATHLETE,SUPERB HAND TO HAND COMBATANT,AS SPIRIT OF '76 :,WEARS A CLOAK MADE OF AN UNKNOWN BULLETPROOF,FIREPROOF MATERIAL,AS CAPTAIN AMERICA :,CARRIES A STEEL SHIELD
Spitfire and the Troubleshooters	2020	2020		0		0	https://en.wikipedia.org/wiki/Spitfire_(New_Universe)	https://upload.wikimedia.org/wikipedia/en/thumb/8/84/SpitfireTroubleshooters1.jpg/250px-SpitfireTroubleshooters1.jpg	./img.marvel_chars/712.jpg	SPITFIRE AND THE TROUBLESHOOTERS		
Spyke	2020	2020	Can extend self-repairing exoskeleton,Projectile spikes,Later able to produce flaming spikes,Enhanced strength	4		0	https://en.wikipedia.org/wiki/Spyke	https://upload.wikimedia.org/wikipedia/en/thumb/2/21/Spyke.jpg/220px-Spyke.jpg	./img.marvel_chars/713.jpg	SPYKE		CAN EXTEND SELF-REPAIRING EXOSKELETON,PROJECTILE SPIKES,LATER ABLE TO PRODUCE FLAMING SPIKES,ENHANCED STRENGTH
Squirrel Girl	1992	1990	Superhuman agility, senses, and strength,Prehensile tail,Razor-sharp claws,Retractable knuckle spikes,Ability to communicate with squirrels	5		0	https://en.wikipedia.org/wiki/Squirrel_Girl	https://upload.wikimedia.org/wikipedia/en/thumb/5/55/SquirrelGirl.jpg/275px-SquirrelGirl.jpg	./img.marvel_chars/714.jpg	SQUIRREL GIRL		SUPERHUMAN AGILITY, SENSES, AND STRENGTH,PREHENSILE TAIL,RAZOR-SHARP CLAWS,RETRACTABLE KNUCKLE SPIKES,ABILITY TO COMMUNICATE WITH SQUIRRELS
Stacy X	2001	2000	Skilled hand-to-hand fighter,Pheromone control through touch,Ability to determine people's emotions based on their pheromones,Scaly, protective skin,Extendable wrist tentacles	5		0	https://en.wikipedia.org/wiki/Stacy_X	https://upload.wikimedia.org/wikipedia/en/1/1e/Stacy_X_%28Miranda_Leevald%29.png	./img.marvel_chars/715.png	STACY X		SKILLED HAND-TO-HAND FIGHTER,PHEROMONE CONTROL THROUGH TOUCH,ABILITY TO DETERMINE PEOPLE'S EMOTIONS BASED ON THEIR PHEROMONES,SCALY, PROTECTIVE SKIN,EXTENDABLE WRIST TENTACLES
Stained Glass Scarlet	1981	1980	Mysterious psychic bond with Moon Knight,Expert in martial art and weapons	2		0	https://en.wikipedia.org/wiki/Stained_Glass_Scarlet	https://upload.wikimedia.org/wikipedia/en/thumb/0/0f/Stained_Glass_Scarlet_001.jpg/200px-Stained_Glass_Scarlet_001.jpg	./img.marvel_chars/716.jpg	STAINED GLASS SCARLET		MYSTERIOUS PSYCHIC BOND WITH MOON KNIGHT,EXPERT IN MARTIAL ART AND WEAPONS
Star Brand	1986	1980		0		0	https://en.wikipedia.org/wiki/Star_Brand	https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Star_Brand_1.jpg/250px-Star_Brand_1.jpg	./img.marvel_chars/717.jpg	STAR BRAND		
Star Brand	2007	2000	The Star Brand grants its wielder near infinite powers,abilities ranging from flight,disintegrating matter,time travel,many others	5		0	https://en.wikipedia.org/wiki/Starbrand_(newuniversal)	https://upload.wikimedia.org/wikipedia/en/thumb/5/58/Starbrand001a.jpg/250px-Starbrand001a.jpg	./img.marvel_chars/718.jpg	STAR BRAND		THE STAR BRAND GRANTS ITS WIELDER NEAR INFINITE POWERS,ABILITIES RANGING FROM FLIGHT,DISINTEGRATING MATTER,TIME TRAVEL,MANY OTHERS
Star-Lord	1976	1970	Master strategist,problem solver,Skilled marksman,fencer,Use of element gun,Via suit:,Superhuman strength,durability,Flight,Ability to travel through space	10		0	https://en.wikipedia.org/wiki/Star-Lord	https://upload.wikimedia.org/wikipedia/en/thumb/1/15/ST1.PNG/250px-ST1.PNG	./img.marvel_chars/719.PNG	STAR-LORD		MASTER STRATEGIST,PROBLEM SOLVER,SKILLED MARKSMAN,FENCER,USE OF ELEMENT GUN,VIA SUIT:,SUPERHUMAN STRENGTH,DURABILITY,FLIGHT,ABILITY TO TRAVEL THROUGH SPACE
Starbolt	1977	1970	Fire immunity,Generates high heated plasma,Supersonic flight Cosmic pyrokinesis	3		0	https://en.wikipedia.org/wiki/Starbolt	https://None	N/A	STARBOLT		FIRE IMMUNITY,GENERATES HIGH HEATED PLASMA,SUPERSONIC FLIGHT COSMIC PYROKINESIS
Starfox	1973	1970	Superhuman strength, stamina and agility,Flight,Healing factor,Halted aging,Psychic control over the emotions of others	5		0	https://en.wikipedia.org/wiki/Starfox_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/e/ea/SHEHULK006.jpg/250px-SHEHULK006.jpg	./img.marvel_chars/721.jpg	STARFOX		SUPERHUMAN STRENGTH, STAMINA AND AGILITY,FLIGHT,HEALING FACTOR,HALTED AGING,PSYCHIC CONTROL OVER THE EMOTIONS OF OTHERS
Starhawk	1975	1970	Invulnerability,Energy manipulation,Flight,Precognition	4		0	https://en.wikipedia.org/wiki/Starhawk_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/4/4d/Starhawk.jpg/250px-Starhawk.jpg	./img.marvel_chars/722.jpg	STARHAWK		INVULNERABILITY,ENERGY MANIPULATION,FLIGHT,PRECOGNITION
Starlight	1976	1970	"Highly skilled athlete,Skilled neurosurgeon,Gifted intellect,Superhuman strength,stamina,durability,Supersonic flight via nuclear energy generation,Radiation projection,As Red Guardian :,Use of ""belt-buckle"" disc"	10	Presence	1	https://en.wikipedia.org/wiki/Starlight_(Marvel_Comics)	https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Starlight1.jpg/153px-Starlight1.jpg	./img.marvel_chars/723.jpg	STARLIGHT	PRESENCE	"HIGHLY SKILLED ATHLETE,SKILLED NEUROSURGEON,GIFTED INTELLECT,SUPERHUMAN STRENGTH,STAMINA,DURABILITY,SUPERSONIC FLIGHT VIA NUCLEAR ENERGY GENERATION,RADIATION PROJECTION,AS RED GUARDIAN :,USE OF ""BELT-BUCKLE"" DISC"
Starr the Slayer	1970	1970	Expert  swordsman	1		0	https://en.wikipedia.org/wiki/Starr_the_Slayer	https://upload.wikimedia.org/wikipedia/en/thumb/3/3e/Starr.jpg/246px-Starr.jpg	./img.marvel_chars/724.jpg	STARR THE SLAYER		EXPERT  SWORDSMAN
Starshine	1981	1980		0		0	https://en.wikipedia.org/wiki/Starshine_(comics)	https://upload.wikimedia.org/wikipedia/en/6/6c/Starshine_I.png	./img.marvel_chars/725.png	STARSHINE		
Steel Spider	1982	1980	Gifted inventor,Genius intelligence,Wears mechanical spider legs,gauntlets containing a grappling hook launcher,pepper spray blasters	5		0	https://en.wikipedia.org/wiki/Steel_Spider	https://upload.wikimedia.org/wikipedia/en/thumb/a/ab/Steelspider.jpg/250px-Steelspider.jpg	./img.marvel_chars/726.jpg	STEEL SPIDER		GIFTED INVENTOR,GENIUS INTELLIGENCE,WEARS MECHANICAL SPIDER LEGS,GAUNTLETS CONTAINING A GRAPPLING HOOK LAUNCHER,PEPPER SPRAY BLASTERS
Chase Stein	2003	2000	Skilled  pilot,mechanic,Telepathic link to a genetically-engineered  Deinonychus,Energy-conjuring gauntlets,boots	5		0	https://en.wikipedia.org/wiki/Chase_Stein	https://upload.wikimedia.org/wikipedia/en/thumb/b/b0/RUNAWAYV3008_COV.jpg/250px-RUNAWAYV3008_COV.jpg	./img.marvel_chars/727.jpg	CHASE STEIN		SKILLED  PILOT,MECHANIC,TELEPATHIC LINK TO A GENETICALLY-ENGINEERED  DEINONYCHUS,ENERGY-CONJURING GAUNTLETS,BOOTS
Stellaris	1990	1990	possesses living armor	1		0	https://en.wikipedia.org/wiki/Stellaris	https://upload.wikimedia.org/wikipedia/en/4/4e/Stellaris_-_Thor_420_detail.png	./img.marvel_chars/728.png	STELLARIS		POSSESSES LIVING ARMOR
The Three-in-One	2001	2000	Telepathic hive-like super-mind,telekinesis,flawless diamond form impervious to destruction or emotion	3		0	https://en.wikipedia.org/wiki/Stepford_Cuckoos	https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Main_three-in-one.jpg/300px-Main_three-in-one.jpg	./img.marvel_chars/729.jpg	THE THREE-IN-ONE		TELEPATHIC HIVE-LIKE SUPER-MIND,TELEKINESIS,FLAWLESS DIAMOND FORM IMPERVIOUS TO DESTRUCTION OR EMOTION
Stingray	1967	1960	Experienced oceanographer,Skilled inventor of oceanographic equipment,Gifted intellect,Exoskeleton battlesuit grants:,Superhuman strength,durability,Enhanced swimming speed,Stored air for underwater exploration,Gliding via streamlined wings,Electrical bolt projection via gloves	10		0	https://en.wikipedia.org/wiki/Stingray_(comics)	https://upload.wikimedia.org/wikipedia/en/c/cc/Stingray1.jpg	./img.marvel_chars/730.jpg	STINGRAY		EXPERIENCED OCEANOGRAPHER,SKILLED INVENTOR OF OCEANOGRAPHIC EQUIPMENT,GIFTED INTELLECT,EXOSKELETON BATTLESUIT GRANTS:,SUPERHUMAN STRENGTH,DURABILITY,ENHANCED SWIMMING SPEED,STORED AIR FOR UNDERWATER EXPLORATION,GLIDING VIA STREAMLINED WINGS,ELECTRICAL BOLT PROJECTION VIA GLOVES
Storm	1975	1970	Weather manipulation,Flight,Ecological empathy	3	Black Panther	1	https://en.wikipedia.org/wiki/Storm_(Marvel_Comics)	https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/X-Men_Storm_Main.png/250px-X-Men_Storm_Main.png	./img.marvel_chars/731.png	STORM	BLACK PANTHER	WEATHER MANIPULATION,FLIGHT,ECOLOGICAL EMPATHY
Doctor Strange	1963	1960	Mastery of  magic,Trained in  medical science	2		0	https://en.wikipedia.org/wiki/Doctor_Strange	https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/Doctor_Strange_Vol_4_2_Ross_Variant_Textless.jpg/250px-Doctor_Strange_Vol_4_2_Ross_Variant_Textless.jpg	./img.marvel_chars/732.jpg	DOCTOR STRANGE		MASTERY OF  MAGIC,TRAINED IN  MEDICAL SCIENCE
Straw Man	1975	1970	Superhuman Strength,Invulnerable,except towards fire,Fear inducement,Plant manipulation,Portal creation,Weather manipulation	7		0	https://en.wikipedia.org/wiki/Straw_Man_(comics)	https://upload.wikimedia.org/wikipedia/en/9/96/StrawMan.jpg	./img.marvel_chars/733.jpg	STRAW MAN		SUPERHUMAN STRENGTH,INVULNERABLE,EXCEPT TOWARDS FIRE,FEAR INDUCEMENT,PLANT MANIPULATION,PORTAL CREATION,WEATHER MANIPULATION
Stunt-Master	1969	1960	Skilled stuntman,motorcyclist,Use of a flying motorcycle	3		0	https://en.wikipedia.org/wiki/Stunt-Master_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/a/a8/StuntMasterDD.jpg/250px-StuntMasterDD.jpg	./img.marvel_chars/734.jpg	STUNT-MASTER		SKILLED STUNTMAN,MOTORCYCLIST,USE OF A FLYING MOTORCYCLE
Hope Summers	2007	2000	Empathetic Power Mimicry,Power Activation,Phoenix Force  (formerly),Control over the Five Lights	4	Cable	1	https://en.wikipedia.org/wiki/Hope_Summers_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/Hopeadult.jpg/250px-Hopeadult.jpg	./img.marvel_chars/735.jpg	HOPE SUMMERS	CABLE	EMPATHETIC POWER MIMICRY,POWER ACTIVATION,PHOENIX FORCE  (FORMERLY),CONTROL OVER THE FIVE LIGHTS
Rachel Summers	1981	1980	Empathy,Telepathy,Telekinesis,Temporal astral projection,Formerly:,Phoenix Force  abilities	6		0	https://en.wikipedia.org/wiki/Rachel_Summers	https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Rachelempvulc.PNG/250px-Rachelempvulc.PNG	./img.marvel_chars/736.PNG	RACHEL SUMMERS		EMPATHY,TELEPATHY,TELEKINESIS,TEMPORAL ASTRAL PROJECTION,FORMERLY:,PHOENIX FORCE  ABILITIES
Sun Girl	1948	1940	Good acrobat,Expert martial artist,Wields a sunbeam ray gun	3		0	https://en.wikipedia.org/wiki/Sun_Girl_(Marvel_Comics)	https://upload.wikimedia.org/wikipedia/en/5/5c/Sun_Girl_no.1_-_August_1948.jpg	./img.marvel_chars/737.jpg	SUN GIRL		GOOD ACROBAT,EXPERT MARTIAL ARTIST,WIELDS A SUNBEAM RAY GUN
Sunfire	1970	1970	Flight,Plasma blasts,Ability to view infrared,Radiation immunity,Ability to emit hunger-inducing light	5		0	https://en.wikipedia.org/wiki/Sunfire_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/2/2e/Sunfirex.PNG/225px-Sunfirex.PNG	./img.marvel_chars/738.PNG	SUNFIRE		FLIGHT,PLASMA BLASTS,ABILITY TO VIEW INFRARED,RADIATION IMMUNITY,ABILITY TO EMIT HUNGER-INDUCING LIGHT
Sunpyre	2001	2000	Ability to view infrared,Radiation immunity	2		0	https://en.wikipedia.org/wiki/Sunpyre	https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/Sunpyre1.jpg/250px-Sunpyre1.jpg	./img.marvel_chars/739.jpg	SUNPYRE		ABILITY TO VIEW INFRARED,RADIATION IMMUNITY
Sunspot	1982	1980	Solar absorption,rechanneling,Superhuman strength,Flight,Heat,light projection,Concussive blasts	7		0	https://en.wikipedia.org/wiki/Sunspot_(comics)	https://upload.wikimedia.org/wikipedia/en/d/db/XMN_Sunspot.jpg	./img.marvel_chars/740.jpg	SUNSPOT		SOLAR ABSORPTION,RECHANNELING,SUPERHUMAN STRENGTH,FLIGHT,HEAT,LIGHT PROJECTION,CONCUSSIVE BLASTS
Super Rabbit	1943	1940	Super strength,Flight,Invulnerability except for a single spot at top of head	3		0	https://en.wikipedia.org/wiki/Super_Rabbit	https://upload.wikimedia.org/wikipedia/en/thumb/a/a1/SuperRabbit6.jpg/180px-SuperRabbit6.jpg	./img.marvel_chars/741.jpg	SUPER RABBIT		SUPER STRENGTH,FLIGHT,INVULNERABILITY EXCEPT FOR A SINGLE SPOT AT TOP OF HEAD
Surge	2004	2000	Electrical generation,manipulation,superhuman speed	3		0	https://en.wikipedia.org/wiki/Surge_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/7/75/Surge.JPG/200px-Surge.JPG	./img.marvel_chars/742.JPG	SURGE		ELECTRICAL GENERATION,MANIPULATION,SUPERHUMAN SPEED
Sway	2020	2020	Time manipulation,Psychometric/Retrocognitive Projection	2		0	https://en.wikipedia.org/wiki/Sway_(comics)	https://None	N/A	SWAY		TIME MANIPULATION,PSYCHOMETRIC/RETROCOGNITIVE PROJECTION
Swordsman	1965	1960	Olympic-level athlete,Master swordsman,Cunning strategist,Highly skilled unarmed combatant,Uses a modified sword that projects various energy beams,Carries various throwing knives,daggers	7		0	https://en.wikipedia.org/wiki/Swordsman_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/5/5f/Avengers19.jpg/250px-Avengers19.jpg	./img.marvel_chars/744.jpg	SWORDSMAN		OLYMPIC-LEVEL ATHLETE,MASTER SWORDSMAN,CUNNING STRATEGIST,HIGHLY SKILLED UNARMED COMBATANT,USES A MODIFIED SWORD THAT PROJECTS VARIOUS ENERGY BEAMS,CARRIES VARIOUS THROWING KNIVES,DAGGERS
"Morph (Earth-1081)
Changeling (Earth-616)"	1967	1960	Shapeshifting,Telepathy,Levitation,Skilled actor,Highly trained,efficient organizer,Good prankster,Expert computer engineer	8		0	https://en.wikipedia.org/wiki/Kevin_Sydney	https://upload.wikimedia.org/wikipedia/en/3/3e/Morpexilesjpg.jpg	./img.marvel_chars/745.jpg	"MORPH (EARTH-1081)
CHANGELING (EARTH-616)"		SHAPESHIFTING,TELEPATHY,LEVITATION,SKILLED ACTOR,HIGHLY TRAINED,EFFICIENT ORGANIZER,GOOD PRANKSTER,EXPERT COMPUTER ENGINEER
Synch	1994	1990	Ability to duplicate superpowered beings' powers,Mastery of any powers duplicated,Metabolize bio-energy signatures,Sense and track superpowered beings	4		0	https://en.wikipedia.org/wiki/Synch_(comics)	https://upload.wikimedia.org/wikipedia/en/2/2d/XMEN_Synch.jpg	./img.marvel_chars/746.jpg	SYNCH		ABILITY TO DUPLICATE SUPERPOWERED BEINGS' POWERS,MASTERY OF ANY POWERS DUPLICATED,METABOLIZE BIO-ENERGY SIGNATURES,SENSE AND TRACK SUPERPOWERED BEINGS
Tag	2004	2000	"Through physical contact can ""tag"" others,temporarily leaving a psionic signature on them"	2		0	https://en.wikipedia.org/wiki/Tag_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/2/24/Tag_%28comics%29.png/250px-Tag_%28comics%29.png	./img.marvel_chars/747.png	TAG		"THROUGH PHYSICAL CONTACT CAN ""TAG"" OTHERS,TEMPORARILY LEAVING A PSIONIC SIGNATURE ON THEM"
Talisman	1983	1980	Wide ranging  magical  abilities	1		0	https://en.wikipedia.org/wiki/Talisman_(Alpha_Flight)	https://upload.wikimedia.org/wikipedia/en/5/5b/Alpha_Flight_-19.jpg	./img.marvel_chars/748.jpg	TALISMAN		WIDE RANGING  MAGICAL  ABILITIES
Talon	1991	1990	Feline attributes,ability to fire claws,minor mystical talents such as levitation	3	Sorcerer Supreme	1	https://en.wikipedia.org/wiki/Talon_(Marvel_Comics)	https://None	N/A	TALON	SORCERER SUPREME	FELINE ATTRIBUTES,ABILITY TO FIRE CLAWS,MINOR MYSTICAL TALENTS SUCH AS LEVITATION
Tangerine	1993	1990	Telepathy,Psychometry,Empathy,Psionic-electric blasts	4		0	https://en.wikipedia.org/wiki/Tangerine_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/b/bc/TaniaReen.JPG/180px-TaniaReen.JPG	./img.marvel_chars/750.JPG	TANGERINE		TELEPATHY,PSYCHOMETRY,EMPATHY,PSIONIC-ELECTRIC BLASTS
Tarantula	1967	1960	(Riley),Expert with a whip,(Rodriguez),Great athlete,Excellent hand-to-hand combatant,Skilled martial artist,Incredible agility,leaping,Finger claws,toe blades incorporated into his costume,usually envenomed,As a tarantula-like creature :,Superhuman strength,Wall crawling,Ability to shoot organic webbing from his backside,(Alvarez),Excellent hand-to-hand combatant,Skilled martial artist,Peak level strength,agility,stamina,reflexes,Finger claws,toe blades incorporated into his costume,usually envenomed,(Vasquez),Skilled knife fighter,High-level intellect,Wrist blades,finger claws,toe blades incorporated into costume	31		0	https://en.wikipedia.org/wiki/Tarantula_(Marvel_Comics)	https://upload.wikimedia.org/wikipedia/en/thumb/2/24/ASM134Cover.jpg/250px-ASM134Cover.jpg	./img.marvel_chars/751.jpg	TARANTULA		(RILEY),EXPERT WITH A WHIP,(RODRIGUEZ),GREAT ATHLETE,EXCELLENT HAND-TO-HAND COMBATANT,SKILLED MARTIAL ARTIST,INCREDIBLE AGILITY,LEAPING,FINGER CLAWS,TOE BLADES INCORPORATED INTO HIS COSTUME,USUALLY ENVENOMED,AS A TARANTULA-LIKE CREATURE :,SUPERHUMAN STRENGTH,WALL CRAWLING,ABILITY TO SHOOT ORGANIC WEBBING FROM HIS BACKSIDE,(ALVAREZ),EXCELLENT HAND-TO-HAND COMBATANT,SKILLED MARTIAL ARTIST,PEAK LEVEL STRENGTH,AGILITY,STAMINA,REFLEXES,FINGER CLAWS,TOE BLADES INCORPORATED INTO HIS COSTUME,USUALLY ENVENOMED,(VASQUEZ),SKILLED KNIFE FIGHTER,HIGH-LEVEL INTELLECT,WRIST BLADES,FINGER CLAWS,TOE BLADES INCORPORATED INTO COSTUME
